A04.71,A04.7
I63.433,I63.431 AND I63.432
I63.513,I63.511 AND I63.512
I63.523,I63.521 AND I63.522
I63.533,I63.531 AND I63.532
I63.543,I63.541 AND I63.542
I63.81,I63.8
I63.89,I63.8
I67.850,I67.89
I67.858,I67.89
I69.010,I69.01
I69.011,I69.01
I69.012,I69.01
I69.013,I69.01
I69.014,I69.01
I69.015,I69.01
I69.018,I69.01
I69.019,I69.01
I69.110,I69.11
I69.111,I69.11
I69.112,I69.11
I69.113,I69.11
I69.114,I69.11
I69.115,I69.11
I69.118,I69.11
I69.119,I69.11
I69.210,I69.21
I69.211,I69.21
I69.212,I69.21
I69.213,I69.21
I69.214,I69.21
I69.215,I69.21
I69.218,I69.21
I69.219,I69.21
I69.310,I69.31
I69.311,I69.31
I69.312,I69.31
I69.313,I69.31
I69.314,I69.31
I69.315,I69.31
I69.318,I69.31
I69.319,I69.31
I69.810,I69.81
I69.811,I69.81
I69.812,I69.81
I69.813,I69.81
I69.814,I69.81
I69.815,I69.81
I69.818,I69.81
I69.819,I69.81
I69.910,I69.91
I69.911,I69.91
I69.912,I69.91
I69.913,I69.91
I69.914,I69.91
I69.915,I69.91
I69.918,I69.91
I69.919,I69.91
I71.010,I71.01
I71.011,I71.01
I71.012,I71.01
I71.019,I71.01
I71.10,I71.1
I71.11,I71.1
I71.12,I71.1
I71.13,I71.1
I71.20,I71.2
I71.21,I71.2
I71.22,I71.2
I71.23,I71.2
I71.30,I71.3
I71.31,I71.3
I71.32,I71.3
I71.33,I71.3
I71.40,I71.4
I71.41,I71.4
I71.42,I71.4
I71.43,I71.4
I71.50,I71.5
I71.51,I71.5
I71.52,I71.5
I71.60,I71.6
I71.61,I71.6
I71.62,I71.6
I72.5,I72.8
I72.6,I72.8
I77.70,I77.79
I77.75,I77.79
I77.76,I77.79
I77.77,I77.79
I77.82,I77.89
I80.241,I80.291
I80.242,I80.292
I80.243,I80.293
I80.249,I80.299
I80.251,I80.291
I80.252,I80.292
I80.253,I80.293
I80.259,I80.299
I82.451,I82.491
I82.452,I82.492
I82.453,I82.493
I82.459,I82.499
I82.461,I82.491
I82.462,I82.492
I82.463,I82.493
I82.469,I82.499
I82.551,I82.591
I82.552,I82.592
I82.553,I82.593
I82.559,I82.599
I82.561,I82.591
I82.562,I82.592
I82.563,I82.593
I82.569,I82.599
I97.620,I97.62
I97.621,I97.62
I97.622,I97.62
I97.630,I97.610
I97.631,I97.611
I97.638,I97.618
I97.640,I97.610
I97.641,I97.611
I97.648,I97.618
J12.82,J12.89
J15.61,J15.6
J15.69,J15.6
J44.81,J42
J44.89,J42
J4A.0,J44.0-J44.1; J44.9
J4A.8,J44.0-J44.1; J44.9
J4A.9,J44.0-J44.1; J44.9
J82.81,J82
J82.82,J82
J82.83,J82
J82.89,J82
J84.170,J84.17
J84.178,J84.17
J95.860,J95.830
J95.861,J95.831
J95.862,J95.830
J95.863,J95.831
J95.87,J95.89
J98.51,J98.5
J98.59,J98.5
K04.01,K04.0
K04.02,K04.0
K05.211,K05.21
K05.212,K05.21
K05.213,K05.21
K05.219,K05.21
K05.221,K05.22
K05.222,K05.22
K05.223,K05.22
K05.229,K05.22
K05.311,K05.31
K05.312,K05.31
K05.313,K05.31
K05.319,K05.31
K05.321,K05.32
K05.322,K05.32
K05.323,K05.32
K05.329,K05.32
K06.010,K06.0
K06.011,K06.0
K06.012,K06.0
K06.013,K06.0
K06.020,K06.0
K06.021,K06.0
K06.022,K06.0
K06.023,K06.0
K06.3,K06.8
K08.81,K08.8
K08.82,K08.8
K08.89,K08.8
K20.80,K20.8
K20.81,K20.8
K20.90,K20.9
K20.91,K20.9
K21.00,K21.0
K21.01,K21.0
K22.81,K22.8
K22.82,K22.8
K22.89,K22.8
K31.A0,K31.89
K31.A11,K31.89
K31.A12,K31.89
K31.A13,K31.89
K31.A14,K31.89
K31.A15,K31.89
K31.A19,K31.89
K31.A21,K31.89
K31.A22,K31.89
K31.A29,K31.89
K35.20,K35.2
K35.200,K35.20
K35.201,K35.20
K35.209,K35.20
K35.21,K35.2
K35.210,K35.21
K35.211,K35.21
K35.219,K35.21
K35.30,K35.3
K35.31,K35.3
K35.32,K35.3
K35.33,K35.3
K35.890,K35.89
K35.891,K35.89
K52.21,K52.2
K52.22,K52.2
K52.29,K52.2
K52.3,K52.9
K52.831,K52.89
K52.832,K52.89
K52.838,K52.89
K52.839,K52.89
K55.011,K55.0
K55.012,K55.0
K55.019,K55.0
K55.021,K55.0
K55.022,K55.0
K55.029,K55.0
K55.031,K55.0
K55.032,K55.0
K55.039,K55.0
K55.041,K55.0
K55.042,K55.0
K55.049,K55.0
K55.051,K55.0
K55.052,K55.0
K55.059,K55.0
K55.061,K55.0
K55.062,K55.0
K55.069,K55.0
K55.30,K55.8
K55.31,K55.8
K55.32,K55.8
K55.33,K55.8
K56.50,K56.5
K56.51,K56.5
K56.52,K56.5
K56.600,K56.60
K56.601,K56.60
K56.609,K56.60
K56.690,K56.69
K56.691,K56.69
K56.699,K56.69
K58.1,K58.9 AND K59.00
K58.2,K58.9
K58.8,K58.9
K59.03,K59.09 AND Code from categories T36-T50
K59.04,K59.09
K59.31,K59.3
K59.39,K59.3
K59.81,K59.8
K59.89,K59.8
K61.31,K61.3
K61.39,K61.3
K61.5,K61.3
K63.8211,K63.89
K63.8212,K63.89
K63.8219,K63.89
K63.822,K63.89
K63.829,K63.89
K68.2,K68.9
K68.3,K68.9
K74.00,K74.0
K74.01,K74.0
K74.02,K74.0
K76.82,K72.90-K72.91
K82.A1,K81.0
K82.A2,K82.2 and K81.9
K83.01,K83.0
K83.09,K83.0
K85.00,K85.0
K85.01,K85.0
K85.02,K85.0
K85.10,K85.1
K85.11,K85.1
K85.12,K85.1
K85.20,K85.2
K85.21,K85.2
K85.22,K85.2
K85.30,K85.3
K85.31,K85.3
K85.32,K85.3
K85.90,K85.9
K85.91,K85.9
K85.92,K85.9
K86.81,K86.8
K86.89,K86.8
K90.41,K90.4
K90.49,K90.4
K90.821,K90.89
K90.822,K90.89
K90.829,K90.89
K90.83,K90.89
K91.30,K91.3
K91.31,K91.3
K91.32,K91.3
K91.870,K91.840
K91.871,K91.841
K91.872,K91.840
K91.873,K91.841
L03.213,H05.011-H05.013; H05.019
L24.A0,L24.89
L24.A1,L24.89
L24.A2,L24.89
L24.A9,L24.89
L24.B0,L24.89
L24.B1,L24.89
L24.B2,L24.89
L24.B3,L24.89
L76.31,L76.21
L76.32,L76.22
L76.33,L76.21
L76.34,L76.22
L89.006,L89.000
L89.016,L89.010
L89.026,L89.020
L89.106,L89.100
L89.116,L89.110
L89.126,L89.120
L89.136,L89.130
L89.146,L89.140
L89.156,L89.150
L89.206,L89.200
L89.216,L89.210
L89.226,L89.220
L89.306,L89.300
L89.316,L89.310
L89.326,L89.320
L89.46,L89.45
L89.506,L89.500
L89.516,L89.510
L89.526,L89.520
L89.606,L89.600
L89.616,L89.610
L89.626,L89.620
L89.816,L89.810
L89.896,L89.890
L89.96,L89.95
L97.105,L97.109
L97.106,L97.109
L97.108,L97.109
L97.115,L97.119
L97.116,L97.119
L97.118,L97.119
L97.125,L97.129
L97.126,L97.129
L97.128,L97.129
L97.205,L97.209
L97.206,L97.209
L97.208,L97.209
L97.215,L97.219
L97.216,L97.219
L97.218,L97.219
L97.225,L97.229
L97.226,L97.229
L97.228,L97.229
L97.305,L97.309
L97.306,L97.309
L97.308,L97.309
L97.315,L97.319
L97.316,L97.319
L97.318,L97.319
L97.325,L97.329
L97.326,L97.329
L97.328,L97.329
L97.405,L97.409
L97.406,L97.409
L97.408,L97.409
L97.415,L97.419
L97.416,L97.419
L97.418,L97.419
L97.425,L97.429
L97.426,L97.429
L97.428,L97.429
L97.505,L97.509
L97.506,L97.509
L97.508,L97.509
L97.515,L97.519
L97.516,L97.519
L97.518,L97.519
L97.525,L97.529
L97.526,L97.529
L97.528,L97.529
L97.805,L97.809
L97.806,L97.809
L97.808,L97.809
L97.815,L97.819
L97.816,L97.819
L97.818,L97.819
L97.825,L97.829
L97.826,L97.829
L97.828,L97.829
L97.905,L97.909
L97.906,L97.909
L97.908,L97.909
L97.915,L97.919
L97.916,L97.919
L97.918,L97.919
L97.925,L97.929
L97.926,L97.929
L97.928,L97.929
L98.7,L98.8
L98.415,L98.419
L98.416,L98.419
L98.418,L98.419
L98.425,L98.429
L98.426,L98.429
L98.428,L98.429
L98.495,L98.499
L98.496,L98.499
L98.498,L98.499
M04.1,E85.0
M04.2,L50.2
M04.8,None
M04.9,None
M05.7A,M05.70
M05.8A,M05.80
M06.0A,M06.00
M06.8A,M06.80
M08.0A,M08.00
M08.2A,M08.20
M08.4A,M08.40
M08.9A,M08.90
M19.09,M19.91
M19.19,M19.92
M19.29,M19.93
M21.611,M20.11
M21.612,M20.12
M21.619,M20.10
M21.621,M20.11
M21.622,M20.12
M21.629,M20.10
M24.19,M24.10
M24.29,M24.20
M24.39,M24.30
M24.49,M24.40
M24.59,M24.50
M24.69,M24.60
M24.89,M24.80
M25.39,M25.30
M25.541,M79.641
M25.542,M79.642
M25.549,M79.643
M25.59,M25.50
M25.69,M25.60
M26.601,M26.60
M26.602,M26.60
M26.603,M26.60
M26.609,M26.60
M26.611,M26.61
M26.612,M26.61
M26.613,M26.61
M26.619,M26.61
M26.621,M26.62
M26.622,M26.62
M26.623,M26.62
M26.629,M26.62
M26.631,M26.63
M26.632,M26.63
M26.633,M26.63
M26.639,M26.63
M26.641,M26.69
M26.642,M26.69
M26.643,M26.69
M26.649,M26.69
M26.651,M26.69
M26.652,M26.69
M26.653,M26.69
M26.659,M26.69
M31.10,M31.1
M31.11,M31.1
M31.19,M31.1
M33.03,M33.00
M33.13,M33.10
M33.93,M33.90
M35.05,M35.09
M35.06,M35.09
M35.07,M35.09
M35.08,M35.09
M35.0A,M35.09
M35.0B,M35.09
M35.0C,M35.09
M35.81,M35.8
M35.89,M35.8
M45.A0,M45.9
M45.A1,M45.1
M45.A2,M45.2
M45.A3,M45.3
M45.A4,M45.4
M45.A5,M45.5
M45.A6,M45.6
M45.A7,M45.7
M45.A8,M45.8
M45.AB,M45.0
M48.061,M48.06
M48.062,M48.06
M50.020,M50.02
M50.021,M50.02
M50.022,M50.02
M50.023,M50.02
M50.120,M50.12
M50.121,M50.12
M50.122,M50.12
M50.123,M50.12
M50.220,M50.22
M50.221,M50.22
M50.222,M50.22
M50.223,M50.22
M50.320,M50.32
M50.321,M50.32
M50.322,M50.32
M50.323,M50.32
M50.820,M50.82
M50.821,M50.82
M50.822,M50.82
M50.823,M50.82
M50.920,M50.92
M50.921,M50.92
M50.922,M50.92
M50.923,M50.92
M51.A0,M51.86
M51.A1,M51.86
M51.A2,M51.86
M51.A3,M51.87
M51.A4,M51.87
M51.A5,M51.87
M54.50,M54.5
M54.51,M54.5
M54.59,M54.5
M62.5A0 ,M62.58
M62.5A1,M62.58
M62.5A2,M62.58
M62.5A9,M62.58
M62.84,R64
M79.10,M79.1
M79.11,M79.1
M79.12,M79.1
M79.18  ,M79.1
M80.0AXA,M80.00XA
M80.0AXD,M80.00XD
M80.0AXG,M80.00XG
M80.0AXK,M80.00XK
M80.0AXP,M80.00XP
M80.0AXS,M80.00XA
M80.0B1A,M80.0AXA
M80.0B1D,M80.0AXD
M80.0B1G,M80.0AXG
M80.0B1K,M80.0AXK
M80.0B1P,M80.0AXP
M80.0B1S,M80.0AXS
M80.0B2A,M80.0AXA
M80.0B2D,M80.0AXD
M80.0B2G,M80.0AXG
M80.0B2K,M80.0AXK
M80.0B2P,M80.0AXP
M80.0B2S,M80.0AXS
M80.0B9A,M80.0AXA
M80.0B9D,M80.0AXD
M80.0B9G,M80.0AXG
M80.0B9K,M80.0AXK
M80.0B9P,M80.0AXP
M80.0B9S,M80.0AXS
M80.8B1A,M80.80XA
M80.8B1D,M80.8AXD
M80.8B1G,M80.8AXG
M80.8B1K,M80.8AXK
M80.8B1P,M80.8AXP
M80.8B1S,M80.8AXS
M80.8B2A,M80.80XA
M80.8B2D,M80.8AXD
M80.8B2G,M80.8AXG
M80.8B2K,M80.8AXK
M80.8B2P,M80.8AXP
M80.8B2S,M80.8AXS
M80.8B9A,M80.80XA
M80.8B9D,M80.8AXD
M80.8B9G,M80.8AXG
M80.8B9K,M80.8AXK
M80.8B9P,M80.8AXP
M80.8B9S,M80.8AXS
M80.8AXA,M80.80XA
M80.8AXD,M80.80XD
M80.8AXG,M80.80XG
M80.8AXK,M80.80XK
M80.8AXP,M80.80XP
M80.8AXS,M80.80XS
M84.750A,"S72.8X1A
M84.750D,"S72.8X1D
M84.750G,"S72.8X1G
M84.750K,"S72.8X1K
M84.750P,"S72.8X1P
M84.750S,"S72.8X1S
M84.751A,"S72.8X1A
M84.751D,"S72.8X1D
M84.751G,"S72.8X1G
M84.751K,"S72.8X1K
M84.751P,"S72.8X1P
M84.751S,"S72.8X1S
M84.752A,"S72.8X1A
M84.752D,"S72.8X1D
M84.752G,"S72.8X1G
M84.752K,"S72.8X1K
M84.752P,"S72.8X1P
M84.752S,"S72.8X1S
M84.753A,"S72.8X1A
M84.753D,"S72.8X1D
M84.753G,"S72.8X1G
M84.753K,"S72.8X1K
M84.753P,"S72.8X1P
M84.753S,"S72.8X1S
M84.754A,"S72.8X1A
M84.754D,"S72.8X1D
M84.754G,"S72.8X1G
M84.754K,"S72.8X1K
M84.754P,"S72.8X1P
M84.754S,"S72.8X1S
M84.755A,"S72.8X1A
M84.755D,"S72.8X1D
M84.755G,"S72.8X1G
M84.755K,"S72.8X1K
M84.755P,"S72.8X1P
M84.755S,"S72.8X1S
M84.756A,"S72.8X1A
M84.756D,"S72.8X1D
M84.756G,"S72.8X1G
M84.756K,"S72.8X1K
M84.756P,"S72.8X1P
M84.756S,"S72.8X1S
M84.757A,"S72.8X1A
M84.757D,"S72.8X1D
M84.757G,"S72.8X1G
M84.757K,"S72.8X1K
M84.757P,"S72.8X1P
M84.757S,"S72.8X1S
M84.759A,"S72.8X1A
M84.759D,"S72.8X1D
M84.759G,"S72.8X1G
M84.759K,"S72.8X1K
M84.759P,"S72.8X1P
M84.759S,"S72.8X1S
M92.501,M92.50
M92.502,M92.50
M92.503,M92.50
M92.509,M92.50
M92.511,M92.51
M92.512,M92.51
M92.513 ,M92.51
M92.519,M92.51
M92.521,M92.52
M92.522,M92.52
M92.523,M92.52
M92.529,M92.52
M92.591,M92.50
M92.592 ,M92.50
M92.593,M92.50
M92.599,M92.50
M93.004,M93.001 & M93.002
M93.014,M93.011 & M93.012
M93.024,M93.021 & M93.022
M93.034,M93.031 & M93.032
M93.041,M93.011
M93.042,M93.012
M93.043,M93.013
M93.044,M93.011 & M93.012
M93.051 ,M93.031
M93.052,M93.032
M93.053,M93.033
M93.054,M93.031 & M93.032
M93.061,M93.011
M93.062,M93.012
M93.063,M93.013
M93.064,M93.011 & M93.012
M93.071,M93.031
M93.072,M93.032
M93.073,M93.033
M93.074,M93.031 & M93.032
M96.840,M96.830
M96.841,M96.831
M96.842,M96.830
M96.843,M96.831
M96.A1,M96.89 & Y84.8
M96.A2,M96.89 & Y84.8
M96.A3,M96.89 & Y84.8
M96.A4,M96.89 & Y84.8
M96.A9,M96.89 & Y84.8
M97.01XA,T84.040A
M97.01XD,T84.040D
M97.01XS,T84.040S
M97.02XA,T84.041A
M97.02XD,T84.041D
M97.02XS,T84.041S
M97.11XA,T84.042A
M97.11XD,T84.042D
M97.11XS,T84.042S
M97.12XA,T84.043A
M97.12XD,T84.043D
M97.12XS,T84.043S
M97.21XA,T84.048A
M97.21XD,T84.048D
M97.21XS,T84.048S
M97.22XA,T84.048A
M97.22XD,T84.048D
M97.22XS,T84.048S
M97.31XA,T84.048A
M97.31XD,T84.048D
M97.31XS,T84.048S
M97.32XA,T84.048A
M97.32XD,T84.048D
M97.32XS,T84.048S
M97.41XA,T84.048A
M97.41XD,T84.048D
M97.41XS,T84.048S
M97.42XA,T84.048A
M97.42XD,T84.048D
M97.42XS,T84.048S
M97.8XXA,T84.048A
M97.8XXD,T84.048D
M97.8XXS,T84.048D
M97.9XXA,T84.049A
M97.9XXD,T84.049D
M97.9XXS,T84.049S
N00.A,N00.8
N01.A,N01.8
N02.A,N02.8
N02.B1,N02.0-N02.1
N02.B2,N02.1
N02.B3,N02.2
N02.B4 ,N02.2
N02.B5 ,N02.3
N02.B6,N02.5
N02.B9,N02.8
N03.A,N03.8
N04.20,N04.2
N04.21,N04.2
N04.22,N04.2
N04.29,N04.2
N04.A,N04.8
N05.A,N05.8
N06.20,N06.2
N06.21,N06.2
N06.22,N06.2
N06.29,N06.2
N06.A,N06.8
N07.A,N07.8
N13.0,N13.1
N14.11,N14.1
N14.19,N14.1
N18.30,N18.3
N18.31,N18.3
N18.32,N18.3
N35.016,N35.014
N35.116,N35.114
N35.811,N35.8
N35.812,N35.8
N35.813,N35.8
N35.814,N35.8
N35.816,N35.8
N35.819,N35.8
N35.82,N35.8
N35.911,N35.9
N35.912,N35.9
N35.913,N35.9
N35.914,N35.9
N35.916,N35.9
N35.919,N35.9
N35.92,N35.9
N39.491,N39.498
N39.492,N39.498
N42.30,N42.3
N42.31,N42.3
N42.32,N42.3
N42.39,N42.3
N50.811,N50.8
N50.812,N50.8
N50.819,N50.8
N50.82,N50.8
N50.89,N50.8
N52.35,N52.39
N52.36,N52.39
N52.37,N52.39
N61.0,N61
N61.1,N61
N61.20,N61.0
N61.21,N61.0
N61.22,N61.0
N61.23,N61.0
N63.0,N63
N63.10,N63
N63.11,N63
N63.12,N63
N63.13,N63
N63.14,N63
N63.15,N63.11-N63.14
N63.20,N63
N63.21,N63
N63.22,N63
N63.23,N63
N63.24,N63
N63.25,N63.21-N63.24
N63.31,N63
N63.32,N63
N63.41,N63
N63.42,N63
N76.82,N76.89
N80.00,N80.0
N80.01,N80.0
N80.02,N80.0
N80.03,N80.0
N80.101,N80.1
N80.102,N80.1
N80.103 ,N80.1
N80.109,N80.1
N80.111,N80.1
N80.112,N80.1
N80.113,N80.1
N80.119,N80.1
N80.121,N80.1
N80.122,N80.1
N80.123,N80.1
N80.129,N80.1
N80.201,N80.2
N80.202 ,N80.2
N80.203,N80.2
N80.209,N80.2
N80.211,N80.2
N80.212,N80.2
N80.213,N80.2
N80.219,N80.2
N80.221,N80.2
N80.222,N80.2
N80.223 ,N80.2
N80.229,N80.2
N80.30,N80.3
N80.311 ,N80.3
N80.312,N80.3
N80.319,N80.3
N80.321,N80.3
N80.322,N80.3
N80.329,N80.3
N80.331,N80.3
N80.332,N80.3
N80.333,N80.3
N80.339 ,N80.3
N80.341,N80.3
N80.342,N80.3
N80.343,N80.3
N80.349,N80.3
N80.351,N80.3
N80.352,N80.3
N80.353,N80.3
N80.359,N80.3
N80.361,N80.3
N80.362,N80.3
N80.363,N80.3
N80.369,N80.3
N80.371,N80.3
N80.372 ,N80.3
N80.373,N80.3
N80.379,N80.3
N80.381,N80.3
N80.382,N80.3
N80.383 ,N80.3
N80.389,N80.3
N80.3A1,N80.3
N80.3A2,N80.3
N80.3A3,N80.3
N80.3A9,N80.3
N80.3B1,N80.3
N80.3B2 ,N80.3
N80.3B3,N80.3
N80.3B9,N80.3
N80.3C1,N80.3
N80.3C2,N80.3
N80.3C3,N80.3
N80.3C9,N80.3
N80.391,N80.3
N80.392 ,N80.3
N80.399,N80.3
N80.40,N80.3
N80.41,N80.4
N80.42,N80.4
N80.50,N80.5
N80.511,N80.5
N80.512,N80.5
N80.519,N80.5
N80.521,N80.5
N80.522,N80.5
N80.529,N80.5
N80.531,N80.5
N80.532,N80.5
N80.539,N80.5
N80.541,N80.5
N80.542,N80.5
N80.549,N80.5
N80.551,N80.5
N80.552,N80.5
N80.559,N80.5
N80.561,N80.5
N80.562,N80.5
N80.569,N80.5
N80.A0,N80.8
N80.A1,N80.8
N80.A2,N80.8
N80.A41,N80.8
N80.A42,N80.8
N80.A43,N80.8
N80.A49,N80.8
N80.A51,N80.8
N80.A52,N80.8
N80.A53,N80.8
N80.A59,N80.8
N80.A61,N80.8
N80.A62,N80.8
N80.A63,N80.8
N80.A69,N80.8
N80.B1,N80.8
N80.B2,N80.8
N80.B31,N80.8
N80.B32,N80.8
N80.B39,N80.8
N80.B4,N80.8
N80.B5,N80.8
N80.B6,N80.8
N80.C0,N80.8
N80.C10,N80.8
N80.C11,N80.8
N80.C19,N80.8
N80.C2,N80.8
N80.C3,N80.8
N80.C4 ,N80.8
N80.C9 ,N80.8
N80.D0 ,N80.8
N80.D1,N80.8
N80.D2,N80.8
N80.D3,N80.8
N80.D4,N80.8
N80.D5,N80.8
N80.D6,N80.8
N80.D9,N80.8
N83.00,N83.0
N83.01,N83.0
N83.02,N83.0
N83.10,N83.1
N83.11,N83.1
N83.12,N83.1
N83.201,N83.20
N83.202,N83.20
N83.209,N83.20
N83.291,N83.29
N83.292,N83.29
N83.299,N83.29
N83.311,N83.31
N83.312,N83.31
N83.319,N83.31
N83.321,N83.32
N83.322,N83.32
N83.329,N83.32
N83.331,N83.33
N83.332 ,N83.33
N83.339,N83.33
N83.40,N83.4
N83.41,N83.4
N83.42,N83.4
N83.511,N83.51
N83.512,N83.51
N83.519,N83.51
N83.521,N83.52
N83.522,N83.52
N83.529,N83.52
N85.A,N85.8
N90.60,N90.6
N90.61,N90.6
N90.69,N90.6
N94.10,N94.1
N94.11,N94.1
N94.12,N94.1
N94.19,N94.1
N99.115,N99.114
N99.116,N99.114
N99.523,N99.528
N99.524,N99.528
N99.533,N99.538
N99.534,N99.538
N99.840,N99.820
N99.841,N99.821
N99.842,N99.820
N99.843,N99.821
N99.85,N99.89
O00.00,O00.0
O00.01,O00.0
O00.10,O00.1
O00.101,O00.10
O00.102,O00.10
O00.109,O00.10
O00.11,O00.1
O00.111,O00.11
O00.112,O00.11
O00.119,O00.11
O00.20,O00.2
O00.201,O00.20
O00.202,O00.20
O00.209,O00.20
O00.21,O00.2
O00.211,O00.21
O00.212,O00.21
O00.219,O00.21
O00.80,O00.8
O00.81,O00.8
O00.90,O00.9
O00.91,O00.9
O09.A0,O09.10
O09.A1,O09.11
O09.A2,O09.12
O09.A3,O09.13
O11.4,O11.9
O11.5,O11.9
O12.04,O12.00
O12.05,O12.00
O12.14,O12.10
O12.15,O12.10
O12.24,O12.20
O12.25,O12.20
O13.4,O13.9
O13.5,O13.9
O14.04,O14.00
O14.05,O14.00
O14.14 ,O14.10
O14.15,O14.10
O14.24,O14.20
O14.25,O14.20
O14.94,O14.90
O14.95,O14.90
O16.4,O16.9
O16.5,O16.9
O24.415,O24.419
O24.425,O24.429
O24.435,O24.439
O26.641,O26.611
O26.642,O26.612
O26.643,O26.613
O26.649,O26.619
O30.131,O30.101
O30.132,O30.101
O30.133,O30.101
O30.139,O30.101
O30.231,O30.201
O30.232,O30.201
O30.233,O30.201
O30.239,O30.201
O30.831,O30.801
O30.832,O30.801
O30.833,O30.801
O30.839,O30.801
O33.7XX0,O33.7
O33.7XX1,O33.7
O33.7XX2,O33.7
O33.7XX3,O33.7
O33.7XX4,O33.7
O33.7XX5,O33.7
O33.7XX9,O33.7
O34.211,O34.21
O34.212,O34.21
O34.218,O34.219
O34.219,O34.21
O34.22,O34.219
O35.00X0,O35.0XX0
O35.00X1,O35.0XX1
O35.00X2,O35.0XX2
O35.00X3,O35.0XX3
O35.00X4,O35.0XX4
O35.00X5,O35.0XX5
O35.00X9,O35.0XX9
O35.01X0,O35.0XX0
O35.01X1,O35.0XX1
O35.01X2,O35.0XX2
O35.01X3,O35.0XX3
O35.01X4,O35.0XX4
O35.01X5,O35.0XX5
O35.01X9,O35.0XX9
O35.02X0,O35.0XX0
O35.02X1,O35.0XX1
O35.02X2,O35.0XX2
O35.02X3,O35.0XX3
O35.02X4,O35.0XX4
O35.02X5,O35.0XX5
O35.02X9,O35.0XX9
O35.03X0,O35.0XX0
O35.03X1,O35.0XX1
O35.03X2,O35.0XX2
O35.03X3,O35.0XX3
O35.03X4,O35.0XX4
O35.03X5,O35.0XX5
O35.03X9,O35.0XX9
O35.04X0,O35.0XX0
O35.04X1,O35.0XX1
O35.04X2,O35.0XX2
O35.04X3,O35.0XX3
O35.04X4,O35.0XX4
O35.04X5,O35.0XX5
O35.04X9,O35.0XX9
O35.05X0,O35.0XX0
O35.05X1,O35.0XX1
O35.05X2,O35.0XX2
O35.05X3,O35.0XX3
O35.05X4,O35.0XX4
O35.05X5,O35.0XX5
O35.05X9,O35.0XX9
O35.06X0,O35.0XX0
O35.06X1,O35.0XX1
O35.06X2,O35.0XX2
O35.06X3,O35.0XX3
O35.06X4,O35.0XX4
O35.06X5,O35.0XX5
O35.06X9,O35.0XX9
O35.07X0,O35.0XX0
O35.07X1,O35.0XX1
O35.07X2,O35.0XX2
O35.07X3,O35.0XX3
O35.07X4,O35.0XX4
O35.07X5,O35.0XX5
O35.07X9,O35.0XX9
O35.08X0,O35.0XX0
O35.08X1,O35.0XX1
O35.08X2,O35.0XX2
O35.08X3,O35.0XX3
O35.08X4,O35.0XX4
O35.08X5,O35.0XX5
O35.08X9,O35.0XX9
O35.09X0,O35.0XX0
O35.09X1,O35.0XX1
O35.09X2,O35.0XX2
O35.09X3,O35.0XX3
O35.09X4,O35.0XX4
O35.09X5,O35.0XX5
O35.09X9,O35.0XX9
O35.10X0,O35.1XX0
O35.10X1,O35.1XX1
O35.10X2,O35.1XX2
O35.10X3,O35.1XX3
O35.10X4,O35.1XX4
O35.10X5,O35.1XX5
O35.10X9,O35.1XX9
O35.11X0,O35.1XX0
O35.11X1,O35.1XX1
O35.11X2,O35.1XX2
O35.11X3,O35.1XX3
